編號,行政區,門牌,交易日,建物型態,主要用途,樓層,總樓層,交易時屋齡,總價(萬),有車位,車位價(萬),車位(坪),車位可拆分,總坪,主建物(坪),附屬+陽台(坪),共有部分(坪),①扣車位建坪單價,②÷主建物,③÷主+附,含車位單價(僅參考),備註標記,備註原文,來源檔
RPPNMLNKQHJGFFA97DA,大安區,大安區延吉街131巷9號四樓,2024-07-04,華廈,住家用,4,7,43.2,4200,無,,,是,43.8807,31.6022,7.0483,5.2302,95.71,132.9,108.67,95.71,,,a_113S3.csv
RPRNMLSJQHJGFFA58DA,大安區,大安區仁愛路四段314號三樓之4,2024-07-04,住宅大樓,住家用,3,14,42.6,6900,無,,,是,64.2752,53.6726,3.2035,7.3992,107.35,128.56,121.32,107.35,,,a_113S3.csv
RPQNMLOKQHJGFDA08EA,信義區,信義區光復南路417巷187號二樓,2024-07-02,公寓,住家用,2,5,39.8,2900,無,,,是,34.5062,29.2578,4.5647,0.6837,84.04,99.12,85.74,84.04,特殊關係,親友、員工、共有人或其他特殊關係間之交易；,a_113S3.csv
RPPNMLLMPHJGFFA97EA,大安區,大安區仁愛路四段413之1號五樓,2024-07-02,住宅大樓,住家用,5,14,42.4,2280,無,,,是,38.9953,27.9238,5.1486,5.923,58.47,81.65,68.94,58.47,特殊關係,親友、員工、共有人或其他特殊關係間之交易；,a_113S3.csv
RPTOMLLKPHJGFDA97DA,信義區,信義區忠孝東路四段553巷20之1號四樓,2024-07-01,華廈,住家用,4,7,46.4,3268,無,,,是,31.9017,22.5907,4.0686,5.2423,102.44,144.66,122.58,102.44,含增建/未登記,陽台外推；,a_113S3.csv
RPSNMLQLQHJGFDA48DA,信義區,信義區忠孝東路四段553巷22弄4號五樓,2024-06-29,華廈,住家用,5,7,46.3,3150,無,,,是,26.3659,20.207,3.4304,2.7286,119.47,155.89,133.26,119.47,含增建/未登記,陽台外推；,a_113S3.csv
RPOOMLRJQHJGFDA08DA,信義區,信義區基隆路二段23號十樓之4,2024-06-29,住宅大樓,商業用,10,12,34.8,1468,無,,,是,14.402,11.371,0,3.0311,101.93,129.1,129.1,101.93,含增建/未登記,其他增建；,a_113S4.csv
RPQNMLQLRHJGFFA58DA,大安區,大安區忠孝東路四段226號七樓,2024-06-28,住宅大樓,住家用,7,13,46.4,6408,無,,,是,60.379,43.8897,12.1514,4.3379,106.13,146,114.34,106.13,含增建/未登記,土地價格：59248731元整、建物價格：4831269元整。陽台外推；,a_113S4.csv
RPUNMLKKPHJGFDA97EA,信義區,信義區基隆路二段149號三樓之2,2024-06-27,住宅大樓,住家用,3,15,9.7,3290,有,230,4.2017,是,34.8934,17.7386,3.2549,9.6982,99.7,172.51,145.76,94.29,,,a_113S3.csv
RPQNMLKMPHJGFFA97EA,大安區,大安區敦化南路二段152號十七樓,2024-06-26,住宅大樓,住家用,17,19,39.2,3938,無,,,是,40.8587,24.2968,3.6966,12.8653,96.38,162.08,140.68,96.38,含增建/未登記,陽台外推；,a_113S3.csv
RPXNMLPJQHJGFFA88DA,大安區,大安區信義路四段265巷46號三樓之3,2024-06-26,華廈,住家用,3,7,44.5,4068,無,,,是,48.6632,35.3623,7.5867,5.7142,83.6,115.04,94.72,83.6,含增建/未登記,陽台外推；其他增建；,a_113S3.csv
RPTNMLTKPHJGFFA98EA,大安區,大安區復興南路二段193巷23號十樓,2024-06-25,住宅大樓,住家用,10,19,39.1,1500,無,,,是,38.9802,29.285,3.2882,6.407,38.48,51.22,46.05,38.48,特殊關係,親友、員工、共有人或其他特殊關係間之交易；,a_113S3.csv
RPXNMLMLPHJGFFA78EA,大安區,大安區復興南路二段171巷24號十七樓,2024-06-25,住宅大樓,住家用,17,19,39.1,3960,無,,,是,44.8275,33.5836,3.7873,7.4566,88.34,117.91,105.96,88.34,,,a_113S3.csv
RPRPMLLMPHJGFDA08DA,信義區,信義區光復南路567號九樓之5,2024-06-25,住宅大樓,住家用,9,18,15.8,3476,有,250,7.2116,是,33.4293,15.7088,1.1677,9.3412,123.05,205.36,191.15,103.98,含增建/未登記,陽台外推；,a_113S3.csv
RPVOMLTKRHJGFDA56DA,信義區,信義區吳興街156巷65弄3號二樓,2024-06-23,公寓,住家用,2,4,48.6,1858,無,,,是,26.6442,26.6442,0,0,69.73,69.73,69.73,69.73,含增建/未登記,其他增建；,a_113S4.csv
RPQNMLTJQHJGFDA48EA,信義區,信義區忠孝東路四段553巷22弄2之1號六樓,2024-06-23,華廈,住家用,6,7,46.3,2750,無,,,是,25.1196,19.4175,3.9265,1.7757,109.48,141.62,117.8,109.48,含增建/未登記,陽台外推；,a_113S3.csv
RPSNMLSKPHJGFFA68DA,大安區,大安區敦化南路二段63巷38號六樓,2024-06-22,華廈,住家用,6,7,40,2818,無,,,是,24.0518,19.8228,1.9905,2.2385,117.16,142.16,129.19,117.16,含增建/未登記,陽台外推；其他增建；,a_113S3.csv
RPTOMLTJQHJGFFA98DA,大安區,大安區復興南路二段171巷20號五樓,2024-06-22,住宅大樓,住家用,5,19,39.1,3353,無,,,是,38.9832,29.285,3.2882,6.41,86.01,114.5,102.94,86.01,含增建/未登記,花台外推,a_113S3.csv
RPUNMLSKKIJGFFA48DA,大安區,大安區敦化南路一段181號十一樓,2024-06-20,住宅大樓,住家用,11,14,42.1,12300,有,500,13.8938,是,109.1148,84.6909,10.6601,0,123.92,139.33,123.75,112.73,,,a_114S1.csv
RPVNMLMLPHJGFFA58EA,大安區,大安區敦化南路一段302號三樓,2024-06-18,住宅大樓,住家用,3,14,48.9,1650,無,,,是,44.531,44.531,0,0,37.05,37.05,37.05,37.05,特殊關係,親友、員工、共有人或其他特殊關係間之交易；,a_113S3.csv
RPPPMLLKPHJGFDA67DA,信義區,信義區基隆路一段380巷24號八樓,2024-06-17,住宅大樓,住家用,8,12,40.8,2866,無,,,是,32.2949,21.0601,2.1992,9.0357,88.74,136.09,123.22,88.74,含增建/未登記,其他增建；,a_113S3.csv
RPPNMLOJOHKGFFA87DA,大安區,大安區復興南路一段342號八樓之2,2024-06-17,住宅大樓,住家用,8,15,0.6,7288,有,400,11.4073,是,55.7538,29.4907,2.5259,12.3299,155.32,233.56,215.14,130.72,其他備註,土地價格：5510萬、建物價格：1378萬。,a_114S3.csv
RPVNMLMKQHJGFFA48DA,大安區,大安區忠孝東路四段216巷11弄2號七樓,2024-06-15,華廈,住家用,7,7,47.4,4650,無,,,是,44.9031,41.7117,0,3.1914,103.56,111.48,111.48,103.56,含增建/未登記、頂樓,頂樓加蓋；其他增建；,a_113S4.csv
RPRPMLLJPHJGFDA77DA,信義區,信義區基隆路一段364巷10號四樓之1,2024-06-15,住宅大樓,住家用,4,12,40.8,3488,無,,,是,38.7049,25.7367,4.2683,8.6999,90.12,135.53,116.25,90.12,含增建/未登記,陽台外推；其他增建；,a_113S3.csv
RPXNMLSKOHJGFFA09DA,大安區,大安區仁愛路四段425號三樓,2024-06-15,住宅大樓,住家用,3,14,42.3,5000,無,,,是,44.764,32.1618,6.6369,5.9653,111.7,155.46,128.87,111.7,含增建/未登記,陽台外推；,a_113S3.csv
RPXNMLLMPHJGFFA68DA,大安區,大安區大安路一段170號五樓,2024-06-13,華廈,住家用,5,7,51.7,4100,無,,,是,50.0456,50.0456,0,0,81.93,81.93,81.93,81.93,,,a_113S3.csv
RPSOMLSKOHJGFFA68DA,大安區,大安區忠孝東路四段122之3號,2024-06-12,住宅大樓,住家用,4,12,54.7,5388,無,,,是,46.9359,46.9359,0,0,114.79,114.79,114.79,114.79,含增建/未登記,其他增建；,a_113S3.csv
RPPNMLQLOHJGFFA18DA,大安區,大安區安和路二段171巷7號五樓,2024-06-11,華廈,住家用,5,7,43.5,4200,無,,,是,37.8942,33.2901,4.6041,0,110.83,126.16,110.83,110.83,含增建/未登記,陽台外推；其他增建；,a_113S3.csv
RPVNMLNLPHJGFFA58DA,大安區,大安區敦化南路二段28號十樓,2024-06-10,住宅大樓,住家用,10,18,36.9,7680,無,,,是,62.6568,47.0085,6.0712,9.5772,122.57,163.37,144.69,122.57,含增建/未登記,陽台外推；,a_113S3.csv
RPOOMLTKQHJGFFA58DA,大安區,大安區仁愛路四段413之1號七樓,2024-06-09,住宅大樓,住家用,7,14,42.3,4500,無,,,是,38.9953,27.9238,5.1486,5.923,115.4,161.15,136.07,115.4,含增建/未登記,其他增建；,a_113S3.csv
RPTOMLKKPHJGFDA87DA,信義區,信義區光復南路567號四樓之7,2024-06-08,住宅大樓,住家用,4,18,15.8,1808,無,,,是,13.0045,7.8499,0.5838,4.5708,139.03,230.32,214.38,139.03,含增建/未登記,陽台外推；夾層；其他增建；,a_113S3.csv
RPQOMLPJRHJGFFA38DA,大安區,大安區敦化南路一段313號十二樓之1,2024-06-07,住宅大樓,住家用,12,13,45.2,2938,無,,,是,21.6499,16.087,2.054,3.509,135.7,182.63,161.95,135.7,含增建/未登記,陽台外推；,a_113S3.csv
RPPNMLNKRHJGFFA18EA,大安區,大安區忠孝東路四段223巷10弄2號四樓,2024-06-06,華廈,住家用,4,7,48.2,2674.512,無,,,是,29.521,29.521,0,0,90.6,90.6,90.6,90.6,特殊關係,親友、員工、共有人或其他特殊關係間之交易；,a_113S4.csv
RPPNMLQLPHJGFFA38EA,大安區,大安區光復南路346巷54號五樓,2024-06-06,華廈,住家用,5,7,44.6,2468.4,無,,,是,27.4247,22.2398,5.1849,0,90.01,110.99,90.01,90.01,特殊關係,親友、員工、共有人或其他特殊關係間之交易；,a_113S3.csv
RPQNMLQJQHJGFFA28DA,大安區,大安區復興南路二段236號五樓之5,2024-06-06,住宅大樓,住家用,5,12,46.2,2090,無,,,是,24.3603,18.9395,0.8077,4.6131,85.8,110.35,105.84,85.8,特殊關係,親友、員工、共有人或其他特殊關係間之交易；,a_113S3.csv
RPSPMLLJQHJGFFA18DA,大安區,大安區忠孝東路四段177號十二樓之3,2024-06-06,住宅大樓,住家用,12,14,47.7,1890,無,,,是,17.2395,14.8891,0,2.3504,109.63,126.94,126.94,109.63,,,a_113S3.csv
RPROMLOLOHJGFFA28DA,大安區,大安區延吉街166號三樓,2024-06-04,華廈,住家用,3,7,42.5,2510,無,,,是,24.9472,16.8765,4.7886,3.2821,100.61,148.73,115.85,100.61,含增建/未登記,陽台外推；,a_113S3.csv
RPSNMLNJPHJGFFA08DA,大安區,大安區敦化南路一段283號六樓之1,2024-06-03,住宅大樓,住家用,6,14,42.5,8800,有,400,16.1414,否,76.5537,59.5441,5.0336,0,,,,114.95,含增建/未登記、車位面積口徑異常,陽台外推；,a_113S3.csv
RPROMLRKOHJGFFA48DA,大安區,大安區忠孝東路四段112號九樓之1,2024-05-30,住宅大樓,住家用,9,12,48.7,1200,無,,,是,13.8545,12.2029,0,1.6517,86.61,98.34,98.34,86.61,,,a_113S3.csv
RPQOMLQLOHJGFFA38DA,大安區,大安區敦化南路二段63巷54弄12號六樓,2024-05-26,華廈,住家用,6,7,39.2,5000,無,,,是,51.304,42.4801,4.9035,3.9204,97.46,117.7,105.52,97.46,含增建/未登記,其他增建；,a_113S3.csv
RPOOMLMKOHJGFFA67DA,大安區,大安區安和路一段104號十樓之1,2024-05-26,住宅大樓,住家用,10,12,46.8,5088,無,,,是,50.938,39.7636,6.2103,4.964,99.89,127.96,110.67,99.89,含增建/未登記,其他增建；,a_113S3.csv
RPSPMLKMQHJGFFA38DA,大安區,大安區仁愛路四段151巷28號九樓,2024-05-25,住宅大樓,住家用,9,11,34.8,6874,有,450,9.5227,是,62.3906,47.677,4.7916,0.3993,121.51,134.74,122.44,110.18,含增建/未登記,陽台外推；,a_113S3.csv
RPXNMLPLOHJGFFA88DA,大安區,大安區仁愛路四段406之1號六樓,2024-05-25,住宅大樓,住家用,6,14,44.2,5010,無,,,是,43.926,34.5092,4.4256,4.9913,114.06,145.18,128.68,114.06,含增建/未登記,其他增建；,a_113S3.csv
RPPOMLRLOHJGFFA38DA,大安區,大安區安和路二段92號五樓之3,2024-05-24,住宅大樓,住家用,5,25,34.8,6708,有,300,10.9687,否,73.4379,55.3182,9.1385,0,,,,91.34,含增建/未登記、車位面積口徑異常,陽台外推；,a_113S3.csv
RPOOMLPJPHJGFDA77DA,信義區,信義區基隆路二段149號十一樓之3,2024-05-23,住宅大樓,住家用,11,15,9.6,3466,有,,4.2048,否,32.7063,16.1081,3.6058,8.7876,,,,105.97,含增建/未登記,土地價格：25789962元整、建物價格：8870038元整。塔式車位位於地下三層。陽台外推；,a_113S3.csv
RPUNMLOKOHJGFFA38DA,大安區,大安區延吉街261之2號六樓,2024-05-23,華廈,住家用,6,7,43.3,3563,無,,,是,43.9139,35.7585,3.5635,4.592,81.14,99.64,90.61,81.14,含增建/未登記,陽台外推；,a_113S3.csv
RPPOMLSLOHJGFFA48DA,大安區,大安區忠孝東路四段233號七樓之3,2024-05-23,住宅大樓,住家用,7,11,41.4,1730,無,,,是,13.5792,10.6843,0,2.8949,127.4,161.92,161.92,127.4,,,a_113S3.csv
RPPNMLRLOHJGFFA38EA,大安區,大安區忠孝東路四段112號四樓之2,2024-05-23,住宅大樓,住家用,4,12,48.7,1580,無,,,是,13.794,12.1393,0,1.6547,114.54,130.16,130.16,114.54,,,a_113S3.csv
RPRNMLOJOHJGFFA97DA,大安區,大安區仁愛路四段33號三樓之2,2024-05-22,住宅大樓,住家用,3,12,47.5,2300,無,,,是,17.0096,11.8126,2.299,2.898,135.22,194.71,162.99,135.22,含增建/未登記,陽台外推；,a_113S3.csv
RPQNMLNJPHJGFFA87DA,大安區,大安區忠孝東路四段216巷36之1號四樓,2024-05-22,華廈,住家用,4,7,46,1720,無,,,是,35.7495,29.4998,1.2009,5.0487,48.11,58.31,56.02,48.11,特殊關係,親友、員工、共有人或其他特殊關係間之交易；,a_113S3.csv
RPQPMLNKOHJGFFA08DA,大安區,大安區敦化南路二段106號十六樓,2024-05-21,住宅大樓,住家用,16,26,38.4,5180,無,,,是,43.8323,31.3451,5.0397,7.4476,118.18,165.26,142.37,118.18,含增建/未登記,陽台外推；其他增建；,a_113S3.csv
RPOOMLQKNHJGFFA97DA,大安區,大安區敦化南路二段128號九樓之4,2024-05-16,住宅大樓,住家用,9,16,45.2,3138,無,,,是,25.7034,18.7278,3.5332,3.4425,122.08,167.56,140.96,122.08,含增建/未登記,陽台外推；其他增建；,a_113S3.csv
RPUNMLRLOHJGFFA78DA,大安區,大安區忠孝東路四段216巷44號七樓,2024-05-16,華廈,住家用,7,7,45.7,4576,無,,,是,55.7931,41.3397,3.3699,11.0836,82.02,110.69,102.35,82.02,頂樓,,a_113S3.csv
RPOPMLPLJIJGFDA57DA,信義區,信義區吳興街156巷2弄24號二樓,2024-05-14,公寓,住家用,2,4,48.3,2580,無,,,是,31.5205,31.5205,0,0,81.85,81.85,81.85,81.85,含增建/未登記,陽台外推；其他增建；,a_113S4.csv
RPQOMLOKNHJGFFA97DA,大安區,大安區基隆路二段180號十二樓,2024-05-13,住宅大樓,住家用,12,12,31.2,1728,無,,,是,39.207,26.7229,2.6136,9.8706,44.07,64.66,58.9,44.07,特殊關係、持分/部分移轉、頂樓,二親等間共有不動產之持分產權買賣。另有附帶一個無固定位置的坡道平面停車位使用權。親友、員工、共有人或其他特殊關係間之交易；,a_113S3.csv
RPTNMLRKOHJGFFA58DA,大安區,大安區忠孝東路四段178號十二樓,2024-05-13,住宅大樓,住商用,12,12,46.2,6908,無,,,是,69.4994,61.8522,1.9995,5.6477,99.4,111.69,108.19,99.4,含增建/未登記、頂樓,土地價格：65359954元整、建物價格：3720046元整。陽台外推；其他增建；,a_113S3.csv
RPUPMLRKOHJGFDA68DA,信義區,信義區嘉興街135號三樓,2024-05-12,公寓,住家用,3,4,50.8,1770,無,,,是,25.6218,25.6218,0,0,69.08,69.08,69.08,69.08,,,a_113S3.csv
RPTOMLOLRHJGFDA58DA,信義區,信義區基隆路二段39巷7號四樓,2024-05-08,華廈,住家用,4,7,43.5,3450,無,,,是,37.029,28.5772,2.3202,6.1317,93.17,120.73,111.66,93.17,含增建/未登記,陽台外推；,a_113S4.csv
RPPNMLTLNHJGFDA18DA,信義區,信義區嘉興街143號三樓,2024-05-08,公寓,住家用,3,4,50.8,1618,無,,,是,28.1416,28.1416,0,0,57.5,57.5,57.5,57.5,含增建/未登記,陽台外推；其他增建；,a_113S3.csv
RPPNMLPLOHJGFDA87DA,信義區,信義區光復南路567號十七樓之14,2024-05-06,住宅大樓,住家用,17,18,15.8,1731,無,,,是,13.0045,7.8499,0.5838,4.5708,133.11,220.51,205.25,133.11,含增建/未登記,陽台外推；夾層；,a_113S3.csv
RPOOMLPKNHJGFFA87DA,大安區,大安區光復南路692巷39號三樓,2024-05-05,公寓,住家用,3,4,49.8,1888,無,,,是,24.2363,24.2363,0,0,77.9,77.9,77.9,77.9,含增建/未登記,陽台外推；其他增建；,a_113S3.csv
RPQNMLKLOHJGFFA77EA,大安區,大安區復興南路二段236號十樓,2024-05-04,住宅大樓,住家用,10,12,46.2,4368,無,,,是,45.0392,36.5299,1.7908,6.7185,96.98,119.57,113.99,96.98,,,a_113S3.csv
RPVOMLOKOHJGFDA38DA,信義區,信義區吳興街50巷21弄7號三樓,2024-04-28,公寓,住家用,3,4,47.2,2530,無,,,是,36.9504,30.6221,6.3283,0,68.47,82.62,68.47,68.47,含增建/未登記,陽台外推；其他增建；,a_113S3.csv
RPQOMLLJQHJGFFA87DA,大安區,大安區敦化南路二段81巷47號四樓,2024-04-25,華廈,住家用,4,7,40.5,4600,無,,,是,51.1134,39.9905,8.5971,2.5259,90,115.03,94.67,90,含增建/未登記,陽台外推；其他增建；,a_113S3.csv
RPRNMLLLMHJGFDA47DA,信義區,信義區嘉興街227號二樓,2024-04-15,公寓,住家用,2,4,50.7,1390,無,,,是,20.7303,19.3842,1.3461,0,67.05,71.71,67.05,67.05,含增建/未登記,陽台外推；,a_113S3.csv
RPWNMLKLNHJGFFA18DA,大安區,大安區光復南路622號十樓,2024-04-13,住宅大樓,住家用,10,12,37.3,3500,無,,,是,33.6804,29.9808,1.3945,2.3051,103.92,116.74,111.55,103.92,,,a_113S3.csv
RPUNMLPLOHJGFFA58DA,大安區,大安區敦化南路二段81巷47號三樓,2024-04-03,華廈,住家用,3,7,40.5,4830,無,,,是,51.1134,39.9905,8.5971,2.5259,94.5,120.78,99.41,94.5,,,a_113S3.csv
RPTNMLRLOHJGFFA68DA,大安區,大安區延吉街233巷9號三樓,2024-03-23,華廈,住家用,3,7,43.2,3985,無,,,是,42.8128,33.1661,4.4589,5.1879,93.08,120.15,105.91,93.08,含增建/未登記,陽台外推；,a_113S3.csv
RPUNMLLLOHJGFDA08EA,信義區,信義區基隆路一段380巷2號十二樓,2024-03-19,住宅大樓,住家用,12,12,40.5,2572,無,,,是,31.4358,20.812,3.5453,7.0785,81.82,123.58,105.59,81.82,含增建/未登記、頂樓,陽台外推；,a_113S3.csv
RPROMLKLOHJGFFA87DA,大安區,大安區忠孝東路四段223巷10弄12號六樓,2024-03-15,華廈,住家用,6,7,47.9,5068,無,,,是,56.2408,56.2408,0,0,90.11,90.11,90.11,90.11,含增建/未登記,其他增建；,a_113S3.csv
RPPPMLKLRHJGFDA87DA,信義區,信義區吳興街284巷28弄25號六樓,2024-03-15,華廈,住家用,6,6,34.2,3720,有,,,否,50.6627,38.357,8.6303,3.6754,,,,73.43,含增建/未登記、頂樓,頂樓加蓋；其他增建；,a_113S4.csv
RPRNMLQKQHJGFFA48DA,大安區,大安區光復南路688號四樓之9,2024-03-10,住宅大樓,住家用,4,14,6.8,1475,無,,,是,12.0909,6.7911,1.4308,3.869,121.99,217.2,179.4,121.99,,,a_113S3.csv
RPVNMLSKJHJGFFA38DA,大安區,大安區光復南路240巷5號三樓,2023-10-21,住宅大樓,住家用,3,12,45.3,5368,無,,,是,53.718,42.4287,4.2562,7.0331,99.93,126.52,114.98,99.93,含增建/未登記,依土地法第34條之1辦理移轉陽台外推；,a_113S4.csv
RPWOMLPJOHLGFDA68DA,信義區,信義區信義路四段436號十五樓之8,2021-12-04,住宅大樓,住家用,15,15,-3.9,5451,有,390,11.5192,是,42.5103,18.4465,1.8604,10.6843,163.3,274.36,249.23,128.23,預售/特殊計價、頂樓,預售屋、或土地及建物分件登記案件；,a_current.csv
